,race_id,driver_id,constructor_id,grid_position,final_position,race_points_scored,race_laps_completed,status_id,year,round,circuit_id,driver_nationality,constructor_nationality,driver_season_points,driver_season_position,driver_season_wins,constructor_season_points,constructor_season_position,constructor_season_wins,q1_time,q2_time,q3_time
6830,315,100,27,26,,0.0,25,5,1991,11,13,French,French,0.0,27.0,0.0,0.0,14.0,0.0,,,
6831,315,95,3,3,,0.0,22,10,1991,11,13,British,British,49.0,2.0,3.0,83.0,2.0,4.0,,,
6832,315,103,26,20,,0.0,21,6,1991,11,13,French,British,1.0,18.0,0.0,1.0,12.0,0.0,,,
6833,315,122,41,12,,0.0,13,5,1991,11,13,Italian,British,1.0,19.0,0.0,1.0,10.0,0.0,,,
6834,315,138,25,22,,0.0,7,20,1991,11,13,Japanese,British,2.0,14.0,0.0,11.0,6.0,0.0,,,
6835,315,117,6,2,,0.0,2,95,1991,11,13,French,Italian,21.0,6.0,0.0,35.0,3.0,0.0,,,
6836,315,127,41,15,,0.0,1,5,1991,11,13,Brazilian,British,0.0,25.0,0.0,1.0,10.0,0.0,,,
6837,315,30,17,7,,0.0,0,8,1991,11,13,German,Irish,0.0,34.0,0.0,13.0,5.0,0.0,,,
6838,315,88,26,0,,0.0,0,81,1991,11,13,Japanese,British,1.0,20.0,0.0,1.0,12.0,0.0,,,
6839,315,78,40,0,,0.0,0,81,1991,11,13,Italian,Italian,0.0,26.0,0.0,0.0,15.0,0.0,,,
6840,315,133,29,0,,0.0,0,81,1991,11,13,Italian,British,0.0,35.0,0.0,0.0,18.0,0.0,,,
6841,315,128,40,0,,0.0,0,81,1991,11,13,Belgian,Italian,0.0,30.0,0.0,0.0,15.0,0.0,,,
6842,315,105,29,0,,0.0,0,97,1991,11,13,Italian,British,0.0,33.0,0.0,0.0,18.0,0.0,,,
6843,315,99,39,0,,0.0,0,97,1991,11,13,Italian,French,0.0,28.0,0.0,0.0,16.0,0.0,,,
6844,315,142,42,0,,0.0,0,97,1991,11,13,Portuguese,Italian,0.0,38.0,0.0,0.0,19.0,0.0,,,
6845,315,120,39,0,,0.0,0,97,1991,11,13,Italian,French,0.0,36.0,0.0,0.0,16.0,0.0,,,
6846,316,95,3,2,1.0,10.0,53,1,1991,12,14,British,British,59.0,2.0,4.0,93.0,2.0,5.0,,,
6847,316,102,1,1,2.0,6.0,53,1,1991,12,14,Brazilian,British,77.0,1.0,6.0,108.0,1.0,6.0,,,
6848,316,117,6,5,3.0,4.0,53,1,1991,12,14,French,Italian,25.0,5.0,0.0,39.0,3.0,0.0,,,
6849,316,77,1,3,4.0,3.0,53,1,1991,12,14,Austrian,British,31.0,4.0,0.0,108.0,1.0,6.0,,,
6850,316,30,22,7,5.0,2.0,53,1,1991,12,14,German,Italian,2.0,16.0,0.0,33.0,4.0,1.0,,,
6851,316,137,22,8,6.0,1.0,53,1,1991,12,14,Brazilian,Italian,23.0,6.0,1.0,33.0,4.0,1.0,,,
6852,316,110,17,14,7.0,0.0,53,1,1991,12,14,Italian,Irish,9.0,9.0,0.0,13.0,5.0,0.0,,,
6853,316,122,41,12,8.0,0.0,53,1,1991,12,14,Italian,British,1.0,19.0,0.0,1.0,10.0,0.0,,,
6854,316,81,18,17,9.0,0.0,52,11,1991,12,14,Italian,Italian,0.0,24.0,0.0,3.0,8.0,0.0,,,
6855,316,139,35,16,10.0,0.0,52,11,1991,12,14,Italian,Italian,1.0,17.0,0.0,5.0,7.0,0.0,,,
6856,316,100,27,22,11.0,0.0,52,11,1991,12,14,French,French,0.0,28.0,0.0,0.0,14.0,0.0,,,
6857,316,87,34,11,12.0,0.0,52,11,1991,12,14,British,British,1.0,18.0,0.0,1.0,11.0,0.0,,,
6858,316,84,34,19,13.0,0.0,52,11,1991,12,14,British,British,0.0,30.0,0.0,1.0,11.0,0.0,,,
6859,316,57,32,25,14.0,0.0,49,14,1991,12,14,Finnish,British,2.0,15.0,0.0,3.0,9.0,0.0,,,
6860,316,127,41,18,15.0,0.0,49,14,1991,12,14,Brazilian,British,0.0,26.0,0.0,1.0,10.0,0.0,,,
6861,316,78,40,23,16.0,0.0,48,15,1991,12,14,Italian,Italian,0.0,27.0,0.0,0.0,15.0,0.0,,,
6862,316,129,36,26,,0.0,46,5,1991,12,14,French,Italian,0.0,32.0,0.0,0.0,17.0,0.0,,,
6863,316,109,35,20,,0.0,35,25,1991,12,14,Finnish,Italian,4.0,11.0,0.0,5.0,7.0,0.0,,,
6864,316,131,25,13,,0.0,32,5,1991,12,14,Italian,British,9.0,8.0,0.0,11.0,6.0,0.0,,,
6865,316,55,6,6,,0.0,29,5,1991,12,14,French,Italian,14.0,7.0,0.0,39.0,3.0,0.0,,,
6866,316,119,3,4,,0.0,27,6,1991,12,14,Italian,British,34.0,3.0,1.0,93.0,2.0,5.0,,,
6867,316,138,25,15,,0.0,24,37,1991,12,14,Japanese,British,2.0,14.0,0.0,11.0,6.0,0.0,,,
6868,316,103,26,24,,0.0,21,5,1991,12,14,French,British,1.0,20.0,0.0,1.0,12.0,0.0,,,
6869,316,94,18,10,,0.0,8,20,1991,12,14,Italian,Italian,3.0,13.0,0.0,3.0,8.0,0.0,,,
6870,316,90,17,9,,0.0,2,20,1991,12,14,Brazilian,Irish,8.0,10.0,0.0,13.0,5.0,0.0,,,
6871,316,123,27,21,,0.0,1,20,1991,12,14,Belgian,French,0.0,23.0,0.0,0.0,14.0,0.0,,,
6872,316,105,29,0,,0.0,0,81,1991,12,14,Italian,British,0.0,34.0,0.0,0.0,18.0,0.0,,,
6873,316,143,32,0,,0.0,0,81,1991,12,14,German,British,0.0,37.0,0.0,3.0,9.0,0.0,,,
6874,316,128,40,0,,0.0,0,81,1991,12,14,Belgian,Italian,0.0,31.0,0.0,0.0,15.0,0.0,,,
6875,316,88,26,0,,0.0,0,81,1991,12,14,Japanese,British,1.0,21.0,0.0,1.0,12.0,0.0,,,
6876,316,120,39,0,,0.0,0,97,1991,12,14,Italian,French,0.0,36.0,0.0,0.0,16.0,0.0,,,
6877,316,99,39,0,,0.0,0,97,1991,12,14,Italian,French,0.0,29.0,0.0,0.0,16.0,0.0,,,
6878,316,133,29,0,,0.0,0,97,1991,12,14,Italian,British,0.0,35.0,0.0,0.0,18.0,0.0,,,
6879,316,142,42,0,,0.0,0,97,1991,12,14,Portuguese,Italian,0.0,38.0,0.0,0.0,19.0,0.0,,,
6880,317,119,3,1,1.0,10.0,71,1,1991,13,27,Italian,British,44.0,3.0,2.0,103.0,2.0,6.0,,,
6881,317,102,1,3,2.0,6.0,71,1,1991,13,27,Brazilian,British,83.0,1.0,6.0,114.0,1.0,6.0,,,
6882,317,55,6,6,3.0,4.0,71,1,1991,13,27,French,Italian,18.0,7.0,0.0,43.0,3.0,0.0,,,
6883,317,94,18,8,4.0,3.0,71,1,1991,13,27,Italian,Italian,6.0,11.0,0.0,6.0,7.0,0.0,,,
6884,317,137,22,11,5.0,2.0,71,1,1991,13,27,Brazilian,Italian,25.0,5.0,1.0,36.0,4.0,1.0,,,
6885,317,30,22,10,6.0,1.0,71,1,1991,13,27,German,Italian,3.0,14.0,0.0,36.0,4.0,1.0,,,
6886,317,127,41,7,7.0,0.0,70,11,1991,13,27,Brazilian,British,0.0,24.0,0.0,1.0,10.0,0.0,,,
6887,317,110,17,14,8.0,0.0,70,11,1991,13,27,Italian,Irish,9.0,9.0,0.0,13.0,5.0,0.0,,,
6888,317,81,18,13,9.0,0.0,70,11,1991,13,27,Italian,Italian,0.0,25.0,0.0,6.0,7.0,0.0,,,
6889,317,90,17,21,10.0,0.0,70,11,1991,13,27,Brazilian,Irish,8.0,10.0,0.0,13.0,5.0,0.0,,,
6890,317,100,27,23,11.0,0.0,70,11,1991,13,27,French,French,0.0,28.0,0.0,0.0,14.0,0.0,,,
6891,317,84,34,19,12.0,0.0,69,12,1991,13,27,British,British,0.0,30.0,0.0,1.0,11.0,0.0,,,
6892,317,138,25,17,13.0,0.0,68,13,1991,13,27,Japanese,British,2.0,15.0,0.0,11.0,6.0,0.0,,,
6893,317,57,32,24,14.0,0.0,68,13,1991,13,27,Finnish,British,2.0,16.0,0.0,3.0,9.0,0.0,,,
6894,317,105,29,22,15.0,0.0,68,13,1991,13,27,Italian,British,0.0,33.0,0.0,0.0,18.0,0.0,,,
6895,317,123,27,20,16.0,0.0,68,13,1991,13,27,Belgian,French,0.0,23.0,0.0,0.0,14.0,0.0,,,
6896,317,122,41,9,17.0,0.0,64,20,1991,13,27,Italian,British,1.0,19.0,0.0,1.0,10.0,0.0,,,
6897,317,131,25,12,,0.0,56,5,1991,13,27,Italian,British,9.0,8.0,0.0,11.0,6.0,0.0,,,
6898,317,95,3,4,,0.0,51,2,1991,13,27,British,British,59.0,2.0,4.0,103.0,2.0,6.0,,,
6899,317,88,26,25,,0.0,40,7,1991,13,27,Japanese,British,1.0,21.0,0.0,1.0,12.0,0.0,,,
6900,317,117,6,5,,0.0,39,5,1991,13,27,French,Italian,25.0,6.0,0.0,43.0,3.0,0.0,,,
6901,317,77,1,2,,0.0,37,5,1991,13,27,Austrian,British,31.0,4.0,0.0,114.0,1.0,6.0,,,
6902,317,139,35,16,,0.0,18,5,1991,13,27,Italian,Italian,1.0,17.0,0.0,5.0,8.0,0.0,,,
6903,317,109,35,18,,0.0,21,6,1991,13,27,Finnish,Italian,4.0,12.0,0.0,5.0,8.0,0.0,,,
6904,317,87,34,15,,0.0,12,22,1991,13,27,British,British,1.0,18.0,0.0,1.0,11.0,0.0,,,
6905,317,65,32,26,,0.0,1,5,1991,13,27,British,British,0.0,26.0,0.0,3.0,9.0,0.0,,,
6906,317,103,26,0,,0.0,0,81,1991,13,27,French,British,1.0,20.0,0.0,1.0,12.0,0.0,,,
6907,317,99,39,0,,0.0,0,81,1991,13,27,Italian,French,0.0,29.0,0.0,0.0,16.0,0.0,,,
6908,317,78,40,0,,0.0,0,81,1991,13,27,Italian,Italian,0.0,27.0,0.0,0.0,15.0,0.0,,,
6909,317,128,40,0,,0.0,0,81,1991,13,27,Belgian,Italian,0.0,31.0,0.0,0.0,15.0,0.0,,,
6910,317,120,39,0,,0.0,0,97,1991,13,27,Italian,French,0.0,36.0,0.0,0.0,16.0,0.0,,,
6911,317,129,36,0,,0.0,0,97,1991,13,27,French,Italian,0.0,32.0,0.0,0.0,17.0,0.0,,,
6912,317,133,29,0,,0.0,0,97,1991,13,27,Italian,British,0.0,35.0,0.0,0.0,18.0,0.0,,,
6913,317,142,42,0,,0.0,0,97,1991,13,27,Portuguese,Italian,0.0,38.0,0.0,0.0,19.0,0.0,,,
6914,318,95,3,2,1.0,10.0,65,1,1991,14,4,British,British,69.0,2.0,5.0,117.0,1.0,7.0,,,
6915,318,117,6,6,2.0,6.0,65,1,1991,14,4,French,Italian,31.0,4.0,0.0,52.0,3.0,0.0,,,
6916,318,119,3,4,3.0,4.0,65,1,1991,14,4,Italian,British,48.0,3.0,2.0,117.0,1.0,7.0,,,
6917,318,55,6,7,4.0,3.0,65,1,1991,14,4,French,Italian,21.0,7.0,0.0,52.0,3.0,0.0,,,
6918,318,102,1,3,5.0,2.0,65,1,1991,14,4,Brazilian,British,85.0,1.0,6.0,116.0,2.0,6.0,,,
6919,318,30,22,5,6.0,1.0,65,1,1991,14,4,German,Italian,4.0,14.0,0.0,37.0,4.0,1.0,,,
6920,318,127,41,13,7.0,0.0,64,11,1991,14,4,Brazilian,British,0.0,23.0,0.0,1.0,10.0,0.0,,,
6921,318,109,35,15,8.0,0.0,64,11,1991,14,4,Finnish,Italian,4.0,12.0,0.0,5.0,8.0,0.0,,,
6922,318,70,17,20,9.0,0.0,64,11,1991,14,4,Italian,Irish,0.0,32.0,0.0,13.0,5.0,0.0,,,
6923,318,84,34,11,10.0,0.0,63,12,1991,14,4,British,British,0.0,30.0,0.0,1.0,11.0,0.0,,,
6924,318,137,22,10,11.0,0.0,63,12,1991,14,4,Brazilian,Italian,25.0,6.0,1.0,37.0,4.0,1.0,,,
6925,318,99,36,22,12.0,0.0,63,12,1991,14,4,Italian,Italian,0.0,29.0,0.0,0.0,17.0,0.0,,,
6926,318,94,18,19,13.0,0.0,63,12,1991,14,4,Italian,Italian,6.0,11.0,0.0,6.0,7.0,0.0,,,
6927,318,81,18,16,14.0,0.0,62,4,1991,14,4,Italian,Italian,0.0,25.0,0.0,6.0,7.0,0.0,,,
6928,318,139,35,9,15.0,0.0,62,13,1991,14,4,Italian,Italian,1.0,17.0,0.0,5.0,8.0,0.0,,,
6929,318,131,25,14,16.0,0.0,62,13,1991,14,4,Italian,British,9.0,8.0,0.0,11.0,6.0,0.0,,,
6930,318,138,25,18,17.0,0.0,62,13,1991,14,4,Japanese,British,2.0,15.0,0.0,11.0,6.0,0.0,,,
6931,318,87,34,12,,0.0,49,5,1991,14,4,British,British,1.0,18.0,0.0,1.0,11.0,0.0,,,
6932,318,100,27,25,,0.0,36,10,1991,14,4,French,French,0.0,28.0,0.0,0.0,14.0,0.0,,,
6933,318,77,1,1,,0.0,33,10,1991,14,4,Austrian,British,31.0,5.0,0.0,116.0,2.0,6.0,,,
6934,318,105,29,24,,0.0,23,5,1991,14,4,Italian,British,0.0,34.0,0.0,0.0,18.0,0.0,,,
6935,318,110,17,17,,0.0,22,10,1991,14,4,Italian,Irish,9.0,9.0,0.0,13.0,5.0,0.0,,,
6936,318,57,32,21,,0.0,5,20,1991,14,4,Finnish,British,2.0,16.0,0.0,3.0,9.0,0.0,,,
6937,318,122,41,8,,0.0,1,4,1991,14,4,Italian,British,1.0,19.0,0.0,1.0,10.0,0.0,,,
6938,318,103,26,23,,0.0,0,4,1991,14,4,French,British,1.0,20.0,0.0,1.0,12.0,0.0,,,
6939,318,123,27,26,,0.0,0,4,1991,14,4,Belgian,French,0.0,24.0,0.0,0.0,14.0,0.0,,,
6940,318,88,26,0,,0.0,0,81,1991,14,4,Japanese,British,1.0,21.0,0.0,1.0,12.0,0.0,,,
6941,318,78,40,0,,0.0,0,81,1991,14,4,Italian,Italian,0.0,27.0,0.0,0.0,15.0,0.0,,,
6942,318,143,32,0,,0.0,0,81,1991,14,4,German,British,0.0,38.0,0.0,3.0,9.0,0.0,,,
6943,318,128,40,0,,0.0,0,81,1991,14,4,Belgian,Italian,0.0,31.0,0.0,0.0,15.0,0.0,,,
6944,318,133,29,0,,0.0,0,97,1991,14,4,Italian,British,0.0,36.0,0.0,0.0,18.0,0.0,,,
6945,318,120,39,0,,0.0,0,97,1991,14,4,Italian,French,0.0,37.0,0.0,0.0,16.0,0.0,,,
6946,318,129,39,0,,0.0,0,97,1991,14,4,French,French,0.0,33.0,0.0,0.0,16.0,0.0,,,
6947,319,77,1,1,1.0,10.0,53,1,1991,15,22,Austrian,British,41.0,4.0,1.0,132.0,1.0,7.0,,,
6948,319,102,1,2,2.0,6.0,53,1,1991,15,22,Brazilian,British,91.0,1.0,6.0,132.0,1.0,7.0,,,
6949,319,119,3,5,3.0,4.0,53,1,1991,15,22,Italian,British,52.0,3.0,2.0,121.0,2.0,7.0,,,
6950,319,117,6,4,4.0,3.0,53,1,1991,15,22,French,Italian,34.0,5.0,0.0,55.0,3.0,0.0,,,
6951,319,84,34,19,5.0,2.0,52,11,1991,15,22,British,British,2.0,17.0,0.0,3.0,10.0,0.0,,,
6952,319,131,25,14,6.0,1.0,52,11,1991,15,22,Italian,British,10.0,8.0,0.0,12.0,6.0,0.0,,,
6953,319,137,22,10,7.0,0.0,52,11,1991,15,22,Brazilian,Italian,25.0,6.0,1.0,37.0,4.0,1.0,,,
6954,319,127,41,18,8.0,0.0,52,11,1991,15,22,Brazilian,British,0.0,24.0,0.0,1.0,11.0,0.0,,,
6955,319,123,27,17,9.0,0.0,52,11,1991,15,22,Belgian,French,0.0,25.0,0.0,0.0,14.0,0.0,,,
6956,319,133,29,26,10.0,0.0,51,12,1991,15,22,Italian,British,0.0,34.0,0.0,0.0,18.0,0.0,,,
6957,319,99,36,24,11.0,0.0,50,13,1991,15,22,Italian,Italian,0.0,30.0,0.0,0.0,17.0,0.0,,,
6958,319,100,27,20,,0.0,41,91,1991,15,22,French,French,0.0,29.0,0.0,0.0,14.0,0.0,,,
6959,319,94,18,7,,0.0,39,10,1991,15,22,Italian,Italian,6.0,11.0,0.0,6.0,7.0,0.0,,,
6960,319,30,22,9,,0.0,34,5,1991,15,22,German,Italian,4.0,14.0,0.0,37.0,4.0,1.0,,,
6961,319,65,32,23,,0.0,31,5,1991,15,22,British,British,0.0,27.0,0.0,3.0,9.0,0.0,,,
6962,319,138,25,15,,0.0,30,20,1991,15,22,Japanese,British,2.0,15.0,0.0,12.0,6.0,0.0,,,
6963,319,88,26,25,,0.0,26,5,1991,15,22,Japanese,British,1.0,22.0,0.0,1.0,12.0,0.0,,,
6964,319,81,18,8,,0.0,15,36,1991,15,22,Italian,Italian,0.0,26.0,0.0,6.0,7.0,0.0,,,
6965,319,95,3,3,,0.0,9,20,1991,15,22,British,British,69.0,2.0,5.0,121.0,2.0,7.0,,,
6966,319,70,17,13,,0.0,7,6,1991,15,22,Italian,Irish,0.0,31.0,0.0,13.0,5.0,0.0,,,
6967,319,57,32,21,,0.0,4,5,1991,15,22,Finnish,British,2.0,16.0,0.0,3.0,9.0,0.0,,,
6968,319,110,17,11,,0.0,1,3,1991,15,22,Italian,Irish,9.0,9.0,0.0,13.0,5.0,0.0,,,
6969,319,109,35,12,,0.0,1,3,1991,15,22,Finnish,Italian,4.0,12.0,0.0,5.0,8.0,0.0,,,
6970,319,139,35,16,,0.0,1,3,1991,15,22,Italian,Italian,1.0,18.0,0.0,5.0,8.0,0.0,,,
6971,319,91,41,22,,0.0,1,3,1991,15,22,Austrian,British,0.0,37.0,0.0,1.0,11.0,0.0,,,
6972,319,55,6,6,,0.0,0,5,1991,15,22,French,Italian,21.0,7.0,0.0,55.0,3.0,0.0,,,
6973,319,105,29,0,,0.0,0,81,1991,15,22,Italian,British,0.0,35.0,0.0,0.0,18.0,0.0,,,
6974,319,78,40,0,,0.0,0,81,1991,15,22,Italian,Italian,0.0,28.0,0.0,0.0,15.0,0.0,,,
6975,319,128,40,0,,0.0,0,81,1991,15,22,Belgian,Italian,0.0,32.0,0.0,0.0,15.0,0.0,,,
6976,319,103,26,0,,0.0,0,81,1991,15,22,French,British,1.0,21.0,0.0,1.0,12.0,0.0,,,
6977,319,87,34,0,,0.0,0,97,1991,15,22,British,British,1.0,19.0,0.0,3.0,10.0,0.0,,,
6978,319,144,42,0,,0.0,0,97,1991,15,22,Japanese,Italian,0.0,41.0,0.0,0.0,19.0,0.0,,,
6979,320,102,1,1,1.0,5.0,14,1,1991,16,29,Brazilian,British,96.0,1.0,7.0,139.0,1.0,8.0,,,
6980,320,95,3,3,2.0,3.0,14,1,1991,16,29,British,British,72.0,2.0,5.0,125.0,2.0,7.0,,,
6981,320,77,1,2,3.0,2.0,14,1,1991,16,29,Austrian,British,43.0,4.0,1.0,139.0,1.0,8.0,,,
6982,320,137,22,5,4.0,1.5,14,1,1991,16,29,Brazilian,Italian,26.5,6.0,1.0,38.5,4.0,1.0,,,
6983,320,119,3,4,5.0,1.0,14,1,1991,16,29,Italian,British,53.0,3.0,2.0,125.0,2.0,7.0,,,
6984,320,81,6,8,6.0,0.5,14,1,1991,16,29,Italian,Italian,0.5,24.0,0.0,55.5,3.0,0.0,,,
6985,320,139,35,13,7.0,0.0,14,1,1991,16,29,Italian,Italian,1.0,18.0,0.0,5.0,8.0,0.0,,,
6986,320,110,17,12,8.0,0.0,14,1,1991,16,29,Italian,Irish,9.0,9.0,0.0,13.0,5.0,0.0,,,
6987,320,70,17,16,9.0,0.0,14,1,1991,16,29,Italian,Irish,0.0,31.0,0.0,13.0,5.0,0.0,,,
6988,320,131,25,9,10.0,0.0,14,1,1991,16,29,Italian,British,10.0,8.0,0.0,12.0,6.0,0.0,,,
6989,320,65,32,21,11.0,0.0,14,1,1991,16,29,British,British,0.0,27.0,0.0,3.0,9.0,0.0,,,
6990,320,109,35,11,12.0,0.0,14,1,1991,16,29,Finnish,Italian,4.0,12.0,0.0,5.0,8.0,0.0,,,
6991,320,105,29,15,13.0,0.0,14,1,1991,16,29,Italian,British,0.0,35.0,0.0,0.0,18.0,0.0,,,
6992,320,127,41,14,14.0,0.0,13,11,1991,16,29,Brazilian,British,0.0,25.0,0.0,1.0,11.0,0.0,,,
6993,320,133,29,23,15.0,0.0,13,11,1991,16,29,Italian,British,0.0,33.0,0.0,0.0,18.0,0.0,,,
6994,320,90,18,18,16.0,0.0,13,11,1991,16,29,Brazilian,Italian,8.0,10.0,0.0,6.0,7.0,0.0,,,
6995,320,87,34,17,17.0,0.0,13,11,1991,16,29,British,British,1.0,19.0,0.0,3.0,10.0,0.0,,,
6996,320,100,27,22,18.0,0.0,13,11,1991,16,29,French,French,0.0,29.0,0.0,0.0,14.0,0.0,,,
6997,320,57,32,25,19.0,0.0,13,12,1991,16,29,Finnish,British,2.0,16.0,0.0,3.0,9.0,0.0,,,
6998,320,91,41,26,20.0,0.0,12,12,1991,16,29,Austrian,British,0.0,36.0,0.0,1.0,11.0,0.0,,,
6999,320,94,18,10,,0.0,8,20,1991,16,29,Italian,Italian,6.0,11.0,0.0,6.0,7.0,0.0,,,
7000,320,30,22,6,,0.0,5,20,1991,16,29,German,Italian,4.0,14.0,0.0,38.5,4.0,1.0,,,
7001,320,55,6,7,,0.0,5,3,1991,16,29,French,Italian,21.0,7.0,0.0,55.5,3.0,0.0,,,
7002,320,78,40,19,,0.0,5,20,1991,16,29,Italian,Italian,0.0,28.0,0.0,0.0,15.0,0.0,,,
7003,320,123,27,20,,0.0,5,3,1991,16,29,Belgian,French,0.0,26.0,0.0,0.0,14.0,0.0,,,
7004,320,138,25,24,,0.0,4,20,1991,16,29,Japanese,British,2.0,15.0,0.0,12.0,6.0,0.0,,,
7005,320,88,33,0,,0.0,0,81,1991,16,29,Japanese,French,1.0,22.0,0.0,1.0,13.0,0.0,,,
7006,320,84,34,0,,0.0,0,81,1991,16,29,British,British,2.0,17.0,0.0,3.0,10.0,0.0,,,
7007,320,128,40,0,,0.0,0,81,1991,16,29,Belgian,Italian,0.0,32.0,0.0,0.0,15.0,0.0,,,
7008,320,92,33,0,,0.0,0,81,1991,16,29,Belgian,French,4.0,13.0,0.0,1.0,13.0,0.0,,,
7009,320,99,36,0,,0.0,0,97,1991,16,29,Italian,Italian,0.0,30.0,0.0,0.0,17.0,0.0,,,
7010,320,144,42,0,,0.0,0,97,1991,16,29,Japanese,Italian,0.0,40.0,0.0,0.0,19.0,0.0,,,
7011,321,102,1,5,1.0,9.0,72,1,1990,1,33,Brazilian,British,9.0,1.0,1.0,9.0,1.0,1.0,,,
7012,321,55,25,4,2.0,6.0,72,1,1990,1,33,French,British,6.0,2.0,0.0,7.0,2.0,0.0,,,
7013,321,123,3,9,3.0,4.0,72,1,1990,1,33,Belgian,British,4.0,3.0,0.0,4.0,3.0,0.0,,,
7014,321,137,22,6,4.0,3.0,72,1,1990,1,33,Brazilian,Italian,3.0,4.0,0.0,3.0,4.0,0.0,,,
7015,321,131,34,10,5.0,2.0,72,1,1990,1,33,Italian,British,2.0,5.0,0.0,2.0,5.0,0.0,,,
7016,321,138,25,11,6.0,1.0,71,11,1990,1,33,Japanese,British,1.0,6.0,0.0,7.0,2.0,0.0,,,
7017,321,94,18,2,7.0,0.0,71,11,1990,1,33,Italian,Italian,0.0,7.0,0.0,0.0,6.0,0.0,,,
7018,321,103,33,15,8.0,0.0,71,11,1990,1,33,French,French,0.0,8.0,0.0,0.0,7.0,0.0,,,
7019,321,119,3,12,9.0,0.0,71,11,1990,1,33,Italian,British,0.0,9.0,0.0,4.0,3.0,0.0,,,
7020,321,105,21,21,10.0,0.0,70,12,1990,1,33,Italian,British,0.0,10.0,0.0,0.0,8.0,0.0,,,
7021,321,145,22,22,11.0,0.0,70,12,1990,1,33,Italian,Italian,0.0,11.0,0.0,3.0,4.0,0.0,,,
7022,321,146,21,20,12.0,0.0,70,12,1990,1,33,German,British,0.0,12.0,0.0,0.0,8.0,0.0,,,
7023,321,90,44,16,13.0,0.0,67,15,1990,1,33,Brazilian,Italian,0.0,13.0,0.0,0.0,9.0,0.0,,,
7024,321,127,41,25,14.0,0.0,66,16,1990,1,33,Brazilian,British,0.0,14.0,0.0,0.0,10.0,0.0,,,
7025,321,147,18,14,,0.0,54,68,1990,1,33,Italian,Italian,0.0,15.0,0.0,0.0,6.0,0.0,,,
7026,321,88,33,18,,0.0,53,23,1990,1,33,Japanese,French,0.0,16.0,0.0,0.0,7.0,0.0,,,
7027,321,95,6,17,,0.0,49,8,1990,1,33,British,Italian,0.0,17.0,0.0,0.0,11.0,0.0,,,
7028,321,77,1,1,,0.0,44,8,1990,1,33,Austrian,British,0.0,18.0,0.0,9.0,1.0,1.0,,,
7029,321,148,34,23,,0.0,39,3,1990,1,33,Swiss,British,0.0,19.0,0.0,2.0,5.0,0.0,,,
7030,321,129,45,8,,0.0,39,4,1990,1,33,French,Italian,0.0,20.0,0.0,0.0,12.0,0.0,,,
7031,321,110,35,3,,0.0,25,5,1990,1,33,Italian,Italian,0.0,21.0,0.0,0.0,13.0,0.0,,,
7032,321,117,6,7,,0.0,21,44,1990,1,33,French,Italian,0.0,22.0,0.0,0.0,11.0,0.0,,,
7033,321,122,41,26,,0.0,20,10,1990,1,33,Italian,British,0.0,23.0,0.0,0.0,10.0,0.0,,,
7034,321,118,32,24,,0.0,6,6,1990,1,33,British,British,0.0,24.0,0.0,0.0,14.0,0.0,,,
7035,321,78,27,13,,0.0,4,37,1990,1,33,Italian,French,0.0,25.0,0.0,0.0,15.0,0.0,,,
7036,321,151,32,19,,0.0,0,6,1990,1,33,British,British,0.0,26.0,0.0,0.0,14.0,0.0,,,
7037,321,112,27,0,,0.0,0,2,1990,1,33,French,French,,,,0.0,15.0,0.0,,,
7038,321,140,46,0,,0.0,0,81,1990,1,33,Swedish,British,0.0,27.0,0.0,0.0,16.0,0.0,,,
7039,321,81,35,0,,0.0,0,81,1990,1,33,Italian,Italian,0.0,28.0,0.0,0.0,13.0,0.0,,,
7040,321,109,46,0,,0.0,0,81,1990,1,33,Finnish,British,0.0,29.0,0.0,0.0,16.0,0.0,,,
7041,321,99,39,0,,0.0,0,97,1990,1,33,Italian,French,0.0,30.0,0.0,0.0,17.0,0.0,,,
7042,321,114,39,0,,0.0,0,97,1990,1,33,French,French,0.0,31.0,0.0,0.0,17.0,0.0,,,
7043,321,149,44,0,,0.0,0,97,1990,1,33,Italian,Italian,0.0,32.0,0.0,0.0,9.0,0.0,,,
7044,321,150,47,0,,0.0,0,97,1990,1,33,Australian,Italian,0.0,33.0,0.0,0.0,18.0,0.0,,,
7045,321,92,42,0,,0.0,0,97,1990,1,33,Belgian,Italian,0.0,34.0,0.0,0.0,19.0,0.0,,,
7046,322,117,6,6,1.0,9.0,71,1,1990,2,18,French,Italian,9.0,2.0,1.0,12.0,2.0,1.0,,,
7047,322,77,1,2,2.0,6.0,71,1,1990,2,18,Austrian,British,6.0,4.0,0.0,19.0,1.0,1.0,,,
7048,322,102,1,1,3.0,4.0,71,1,1990,2,18,Brazilian,British,13.0,1.0,1.0,19.0,1.0,1.0,,,
7049,322,95,6,5,4.0,3.0,71,1,1990,2,18,British,Italian,3.0,7.0,0.0,12.0,2.0,1.0,,,
7050,322,123,3,3,5.0,2.0,70,11,1990,2,18,Belgian,British,6.0,5.0,0.0,6.0,4.0,0.0,,,
7051,322,137,22,13,6.0,1.0,70,11,1990,2,18,Brazilian,Italian,4.0,6.0,0.0,4.0,5.0,0.0,,,
7052,322,55,25,7,7.0,0.0,70,11,1990,2,18,French,British,6.0,3.0,0.0,7.0,3.0,0.0,,,
